1e-07,0
1.1e-07,0
1.21e-07,0
1.331e-07,0
1.4641e-07,0
1.61051e-07,0
1.77156e-07,0
1.94872e-07,0
2.14359e-07,0
2.35795e-07,0
2.59374e-07,0
2.85312e-07,0
3.13843e-07,0
3.45227e-07,0
3.7975e-07,0
4.17725e-07,0
4.59497e-07,0
5.05447e-07,0
5.55992e-07,0
6.11591e-07,0
6.7275e-07,0
7.40025e-07,0
8.14027e-07,0
8.9543e-07,0
9.84973e-07,0
1.08347e-06,0
1.19182e-06,0
1.311e-06,0
1.4421e-06,0
1.58631e-06,0
1.74494e-06,0
1.91943e-06,0
2.11138e-06,0
2.32252e-06,0
2.55477e-06,0
2.81024e-06,0
3.09127e-06,0
3.40039e-06,0
3.74043e-06,0
4.11448e-06,0
4.52593e-06,0
4.97852e-06,0
5.47637e-06,0
6.02401e-06,0
6.62641e-06,0
7.28905e-06,0
8.01795e-06,0
8.81975e-06,0
9.70172e-06,0
1.06719e-05,0
1.17391e-05,0
1.2913e-05,0
1.42043e-05,0
1.56247e-05,0
1.71872e-05,0
1.89059e-05,0
2.07965e-05,0
2.28762e-05,0
2.51638e-05,0
2.76801e-05,0
3.04482e-05,0
3.3493e-05,0
3.68423e-05,0
4.05265e-05,0
4.45792e-05,0
4.90371e-05,0
5.39408e-05,0
5.93349e-05,0
6.52683e-05,0
7.17952e-05,0
7.89747e-05,0
8.68722e-05,0
9.55594e-05,0
0.000105115,0
0.000115627,0
0.00012719,0
0.000139908,0
0.000153899,0
0.000169289,0
0.000186218,0
0.00020484,0
0.000225324,0
0.000247856,0
0.000272642,0
0.000299906,0
0.000329897,0
0.000362887,0
0.000399175,0
0.000439093,0
0.000483002,0
0.000531302,0
0.000584432,0
0.000642876,0
0.000707163,0
0.00077788,0
0.000855668,0
0.000941234,0
0.00103536,0
0.00113889,0
0.00125278,0
0.00137806,0
0.00151587,0
0.00166745,0
0.0018342,0
0.00201762,0
0.00221938,0
0.00244132,0
0.00268545,0
0.002954,0
0.0032494,0
0.00357434,0
0.00393177,0
0.00432495,0
0.00475744,0
0.00523319,0
0.0057565,0
0.00633215,0
0.00696537,0
0.00766191,0
0.0084281,0
0.00927091,0
0.010198,0
0.0112178,0
0.0123396,0
0.0135735,0
0.0149309,0
0.016424,0
0.0180664,0
0.019873,0
0.0218603,0
0.0240463,0
0.026451,0
0.0290961,0
0.0320057,0
0.0352063,0
0.0387269,0
0.0425996,0
0.0468595,0
0.0515455,0
0.0567,0
0.06237,0
0.068607,0
0.0754677,0
0.0830145,0
0.091316,0
0.100448,0
0.110492,0
0.121542,0
0.133696,0
0.147065,0
0.161772,0
0.177949,0
0.195744,0
0.215318,0
0.23685,0
0.260535,0
0.286589,0
0.315247,0
0.346772,0
0.381449,0
0.419594,0
0.461554,0
0.507709,0
0.55848,0
0.614328,0
0.675761,0
0.743337,0
0.817671,0
0.899438,0
0.989382,nan
1.08832,2.19072e-41
1.19715,6.33676e-40
1.31687,nan
1.44855,2.66207e-38
1.59341,nan
1.75275,nan
1.92802,1.14212e-36
2.12083,nan
2.33291,8.25366e-36
2.5662,nan
2.82282,4.72675e-35
3.1051,nan
3.41561,nan
3.75717,nan
4.13289,1.00229e-33
4.54618,2.01579e-33
5.0008,nan
5.50088,7.68546e-33
