#,energy,(keV)	err_energy,(keV)	flux_data,(ph,cm^-2,s^-1,keV^-1)	err_flux,(ph,cm^-2,s^-1,keV^-1)		flux_model,(ph,cm^-2,s^-1,keV^-1)
2.32279015,2.49993801E-3,9.87731037E-4,7.42563207E-5,8.62931076E-4
2.32778502,2.49505043E-3,7.96350942E-4,6.8989888E-5,8.57700361E-4
2.33277512,2.49493122E-3,9.10971488E-4,7.39193711E-5,8.52516619E-4
2.33776999,2.50005722E-3,8.56775325E-4,7.55040091E-5,8.47368792E-4
2.34276485,2.49493122E-3,8.5393578E-4,7.38137387E-5,8.42263224E-4
2.34775496,2.49505043E-3,1.0310004E-3,8.07538163E-5,8.37203057E-4
2.35274982,2.49993801E-3,9.16127639E-4,7.36437942E-5,8.32177873E-4
2.35774493,2.49505043E-3,8.81145592E-4,7.85244192E-5,8.27193668E-4
2.36273503,2.49505043E-3,9.70282475E-4,7.64638025E-5,8.22253467E-4
2.36773014,2.49993801E-3,9.38262558E-4,7.47160957E-5,8.17347202E-4
2.37272501,2.49505043E-3,7.71130028E-4,6.99834636E-5,8.12480808E-4
2.37771988,2.49993801E-3,9.46295506E-4,7.39594252E-5,8.07651959E-4
2.38271499,2.49505043E-3,8.32656806E-4,6.95353156E-5,8.02862225E-4
2.38771009,2.49993801E-3,9.7183336E-4,7.5334181E-5,7.9810922E-4
2.39270496,2.49505043E-3,8.01101385E-4,6.88570653E-5,7.93394691E-4
2.39769506,2.49493122E-3,8.01449409E-4,7.18171505E-5,7.88369274E-4
2.40268993,2.50005722E-3,9.19027254E-4,7.27888546E-5,7.829229E-4
2.4076848,2.49493122E-3,8.02108785E-4,7.11620814E-5,7.78044923E-4
2.41267991,2.50005722E-3,8.28656775E-4,6.96829011E-5,7.77612615E-4
2.41767502,2.49493122E-3,8.26154544E-4,7.20075768E-5,7.66037032E-4
2.42266989,2.50005722E-3,7.93154351E-4,7.06959545E-5,7.66037032E-4
2.42767,2.49993801E-3,9.28686699E-4,7.41703843E-5,7.65585341E-4
2.43266487,2.49505043E-3,8.13754392E-4,6.86148414E-5,7.52733438E-4
2.43765974,2.49993801E-3,8.30092526E-4,7.350745E-5,7.52733438E-4
