10000,0.257923
10010,0.25764
10020,0.257357
10030,0.257074
10040.1,0.256791
10050.1,0.256509
10060.2,0.256227
10070.2,0.255946
10080.3,0.255665
10090.4,0.255384
10100.5,0.255103
10110.6,0.254823
10120.7,0.254543
10130.8,0.254263
10140.9,0.253984
10151.1,0.253704
10161.2,0.253426
10171.4,0.253147
10181.5,0.252869
10191.7,0.252591
10201.9,0.252314
10212.1,0.252036
10222.3,0.251759
10232.5,0.251483
10242.8,0.251206
10253,0.25093
10263.3,0.250655
10273.5,0.250379
10283.8,0.250104
10294.1,0.249829
10304.4,0.249555
10314.7,0.249281
10325,0.249007
10335.3,0.248733
10345.7,0.24846
10356,0.248187
10366.4,0.247914
10376.7,0.247641
10387.1,0.247369
10397.5,0.247098
10407.9,0.246826
10418.3,0.246555
10428.7,0.246284
10439.2,0.246013
10449.6,0.245743
10460,0.245473
10470.5,0.245203
10481,0.244934
10491.5,0.244665
10501.9,0.244396
10512.4,0.244127
10523,0.243859
10533.5,0.243591
10544,0.243323
10554.6,0.243056
10565.1,0.242789
10575.7,0.242522
10586.3,0.242255
10596.8,0.241989
10607.4,0.241723
10618,0.241458
10628.7,0.241192
10639.3,0.240927
10649.9,0.240663
10660.6,0.240398
10671.2,0.240134
10681.9,0.23987
10692.6,0.239607
10703.3,0.239343
10714,0.23908
10724.7,0.238818
10735.4,0.238555
10746.2,0.238293
10756.9,0.238031
10767.7,0.23777
10778.4,0.237508
10789.2,0.237247
10800,0.236987
10810.8,0.236726
10821.6,0.236466
10832.4,0.236206
10843.3,0.235947
10854.1,0.235687
10865,0.235428
10875.8,0.23517
10886.7,0.234911
10897.6,0.234653
10908.5,0.234395
10919.4,0.234138
10930.3,0.23388
10941.3,0.233623
10952.2,0.233367
10963.1,0.23311
10974.1,0.232854
10985.1,0.232598
10996.1,0.232343
11007.1,0.232087
11018.1,0.231832
11029.1,0.231578
11040.1,0.231323
11051.2,0.231069
11062.2,0.230815
11073.3,0.230561
11084.3,0.230308
11095.4,0.230055
11106.5,0.229802
11117.6,0.22955
11128.7,0.229297
11139.9,0.229045
11151,0.228794
11162.2,0.228542
11173.3,0.228291
11184.5,0.22804
11195.7,0.22779
11206.9,0.22754
11218.1,0.227289
11229.3,0.22704
11240.5,0.22679
11251.8,0.226541
11263,0.226292
11274.3,0.226043
11285.6,0.225795
11296.9,0.225547
11308.1,0.225299
11319.5,0.225052
11330.8,0.224804
11342.1,0.224557
11353.4,0.22431
11364.8,0.224064
11376.2,0.223818
11387.5,0.223572
11398.9,0.223326
11410.3,0.223081
11421.7,0.222836
11433.2,0.222591
11444.6,0.222346
11456,0.222102
